Week,Rank,Cover,Genre,Song,Artist,Last_Week,Peak,Weeks_on_Chart
2026-01-17,39,https://charts-static.billboard.com/img/2025/07/sajaboysandrewchoineckwavdannychungkevinwoosamuillee-bpl-sodapop-81d-180x180.jpg,Pop,Soda Pop,"Saja Boys: Andrew Choi, Neckwav, Danny Chung, Kevin Woo & samUIL Lee",35,3,24
2026-01-17,40,https://charts-static.billboard.com/img/2008/04/she-him-5u4-180x180.jpg,Rock,I Thought I Saw Your Face Today,She & Him,43,40,5
2026-01-17,41,https://charts-static.billboard.com/img/1968/08/fleetwood-mac-z28-180x180.jpg,Rock,Landslide,Fleetwood Mac,-,41,1
2026-01-17,42,https://charts-static.billboard.com/img/2019/01/shaboozey-2wm-180x180.jpg,Country,Amen,Shaboozey&Jelly Roll,39,39,35
2026-01-17,43,https://charts-static.billboard.com/img/2025/08/sombr-2ps-12to12-142-180x180.jpg,Alternative,12 To 12,sombr,44,41,21
2026-01-17,44,https://charts-static.billboard.com/img/2025/10/luke-combs-s5l-dayslikethese-eep-180x180.jpg,Country,Days Like These,Luke Combs,46,44,11
2026-01-17,45,https://charts-static.billboard.com/img/2024/08/gavinadcock-zdi-180x180.jpg,Pop,Last One To Know,Gavin Adcock,47,45,21
2026-01-17,46,https://charts-static.billboard.com/img/1985/08/kate-bush-000-runningupthathilladealwithgod-1cx-180x180.jpg,Pop,Running Up That Hill (A Deal With God),Kate Bush,-,3,41
2026-01-17,47,https://charts-static.billboard.com/img/2025/06/discolines-hzk-nobrokeboys-gbu-180x180.jpg,Pop,No Broke Boys,Disco Lines &Tinashe,40,36,22
2026-01-17,48,https://charts-static.billboard.com/img/2025/11/cody-johnson-0vx-travelinsoldier-cvg-180x180.jpg,Country,Travelin' Soldier,Cody Johnson,55,12,9
2026-01-17,49,https://charts-static.billboard.com/img/2025/07/sajaboysandrewchoineckwavdannychungkevinwoosamuillee-bpl-youridol-tim-180x180.jpg,Pop,Your Idol,"Saja Boys: Andrew Choi, Neckwav, Danny Chung, Kevin Woo & samUIL Lee",41,4,25
2026-01-17,50,https://charts-static.billboard.com/img/2025/07/huntrxejaeaudreynunareiami-o2t-howitsdone-3mh-180x180.jpg,K-Pop,How It's Done,"HUNTR/X: EJAE, Audrey Nuna & REI AMI",45,8,24
2026-01-17,51,https://charts-static.billboard.com/img/2025/04/hardy-rmc-favoritecountrysong-jny-180x180.jpg,Country,Favorite Country Song,HARDY,42,42,11
2026-01-17,52,https://charts-static.billboard.com/img/2025/09/jason-aldean-903-howfardoesagoodbyego-vgz-180x180.jpg,Country,How Far Does A Goodbye Go,Jason Aldean,49,49,13
2026-01-17,53,https://charts-static.billboard.com/img/2025/09/sabrina-carpenter-l0r-tears-3zb-180x180.jpg,Pop,Tears,Sabrina Carpenter,37,3,19
2026-01-17,54,https://charts-static.billboard.com/img/2025/11/siennaspiro-o5d-dieonthishill-f28-180x180.jpg,Pop,Die On This Hill,Sienna Spiro,69,54,3
2026-01-17,55,https://charts-static.billboard.com/img/2025/11/tyla-8f0-chanel-gkl-180x180.jpg,Pop,Chanel,Tyla,53,53,4
2026-01-17,56,https://charts-static.billboard.com/img/2025/10/david-guetta-0qb-gonegonegone-bic-180x180.jpg,Pop,Gone Gone Gone,"David Guetta,Teddy Swims&Tones And I",57,56,6
2026-01-17,57,https://charts-static.billboard.com/img/2026/01/doechii-h8h-girlgetup-8f8-180x180.jpg,R&B/Soul,"Girl, Get Up.",Doechii&SZA,-,57,1
2026-01-17,58,https://charts-static.billboard.com/img/2025/05/youngboy-never-broke-again-ak3-shotcallin-a7o-180x180.jpg,Hip-Hop/Rap,Shot Callin,YoungBoy Never Broke Again,48,43,17
2026-01-17,59,https://charts-static.billboard.com/img/2016/03/cardi-b-tfu-180x180.jpg,Hip-Hop/Rap,ErrTime,Cardi B,54,43,15
2026-01-17,60,https://charts-static.billboard.com/img/2025/11/meganmoroney-ugl-beautifulthings-3dm-180x180.jpg,Country,Beautiful Things,Megan Moroney,64,60,6
2026-01-17,61,https://charts-static.billboard.com/img/2025/05/morgan-wallen-eos-iaintcomingback-l13-180x180.jpg,Country,I Ain't Coming Back,Morgan WallenFeaturingPost Malone,60,8,30
2026-01-17,62,https://charts-static.billboard.com/img/2025/10/taylor-swift-vug-elizabethtaylor-fes-180x180.jpg,Pop,Elizabeth Taylor,Taylor Swift,59,3,14
2026-01-17,63,https://charts-static.billboard.com/img/2025/04/blake-shelton-d4t-staycountryordietryin-k52-180x180.jpg,Pop,Stay Country Or Die Tryin',Blake Shelton,65,63,2
2026-01-17,64,https://charts-static.billboard.com/img/2014/06/sabrina-carpenter-l0r-180x180.jpg,Pop,When Did You Get Hot?,Sabrina Carpenter,66,17,17
2026-01-17,65,https://charts-static.billboard.com/img/2013/08/metro-boomin-koo-180x180.jpg,Hip-Hop/Rap,Take Me Thru Dere,"Metro Boomin,Quavo, Breskii & YKNIECE",51,51,15
2026-01-17,66,https://charts-static.billboard.com/img/2025/10/tame-impala-nyr-dracula-dtm-180x180.jpg,Alternative,Dracula,Tame Impala,62,30,15
2026-01-17,67,https://charts-static.billboard.com/img/2025/09/ed-sheeran-5jf-camera-2jx-180x180.jpg,Pop,Camera,Ed Sheeran,58,58,17
2026-01-17,68,https://charts-static.billboard.com/img/2025/01/parmalee-3ux-cowgirl-thf-180x180.jpg,Country,Cowgirl,Parmalee,50,50,6
